date,catalog_units,observed_articles,valid_momentum_articles,positive_velocity_articles,avg_article_velocity,median_article_velocity,avg_relative_velocity_pct,positive_velocity_share_pct
2020-03-03,35613.0,23692,23176.0,6408.0,0.02046760195275901,0.0,0.7806162561597592,27.65
2020-03-04,54706.0,23653,23185.0,6167.0,0.016670260944576215,0.0,0.7747616560171918,26.6
2020-03-05,44345.0,23607,23179.0,5947.0,0.02088713305763222,0.0,0.8136090573698109,25.66
2020-03-06,38578.0,23595,23163.0,5723.0,0.007370128468431805,0.0,0.42379546235471166,24.71
2020-03-07,43137.0,23589,23172.0,4877.0,-0.05695605533772259,0.0,-1.2369038278845155,21.05
2020-03-08,38285.0,23537,23147.0,4485.0,-0.09181381110788733,0.0,-2.2136204036505034,19.38
2020-03-09,36260.0,23549,23136.0,4079.0,-0.07795519660146166,0.0,-1.831959678182746,17.63
2020-03-10,33753.0,23568,23150.0,4140.0,-0.0712989817957416,0.0,-1.6910250139577934,17.88
2020-03-11,39999.0,23573,23157.0,3830.0,-0.0809998827876784,0.0,-1.8982402193947951,16.54
2020-03-12,31571.0,23572,23141.0,3016.0,-0.10125812565205819,0.0,-2.2767498001725657,13.03
2020-03-13,28218.0,23587,23159.0,3036.0,-0.09318191631762962,0.0,-2.147106138420307,13.11
2020-03-14,32446.0,23594,23176.0,3473.0,-0.0830538981212083,0.0,-2.02576066304021,14.99
2020-03-15,24646.0,23563,23174.0,3533.0,-0.07423035668051582,0.0,-1.861762354921974,15.25
2020-03-16,18735.0,23581,23199.0,3869.0,-0.04150733098101512,0.0,-1.1694523679720232,16.68
2020-03-17,22873.0,23653,23231.0,3955.0,-0.03630924196117265,0.0,-1.104623976616804,17.02
2020-03-18,26100.0,23698,23265.0,4391.0,-0.0007921156857327126,0.0,-0.48815400548370175,18.87
2020-03-19,23874.0,23726,23268.0,4834.0,0.036435693410938406,0.0,0.3104600020153825,20.78
2020-03-20,24945.0,23735,23309.0,4748.0,0.03645740762305191,0.0,0.46714140293585954,20.37
2020-03-21,26807.0,23720,23383.0,5097.0,0.042839425467830726,0.0,0.6110876584701408,21.8
2020-03-22,33785.0,23705,23432.0,5270.0,0.04659683948690443,0.0,0.7131963350414284,22.49
2020-03-23,25078.0,23716,23479.0,5300.0,0.04044647800770295,0.0,0.63898406485553,22.57
2020-03-24,31411.0,23726,23498.0,4806.0,0.02060357720413892,0.0,0.3282850257379716,20.45
2020-03-25,33848.0,23732,23507.0,4376.0,-0.0008113084856182647,0.0,-0.0219728135075773,18.62
2020-03-26,33485.0,23732,23512.0,4830.0,0.019139162980605667,0.0,0.3367245437394236,20.54
2020-03-27,30389.0,23730,23518.0,4947.0,0.02666346749602128,0.0,0.44668670731730353,21.03
2020-03-28,29756.0,23739,23520.0,4615.0,0.005545432458697768,0.0,0.03616261923144368,19.62
2020-03-29,32876.0,23757,23534.0,4720.0,0.009527249329237954,0.0,0.1083001189314712,20.06
2020-03-30,35359.0,23809,23549.0,5693.0,0.05864671232627417,0.0,1.051502278733193,24.18
2020-03-31,32979.0,23850,23553.0,7168.0,0.1814752139551536,0.0,3.287278057176736,30.43
2020-04-01,38204.0,23910,23556.0,6289.0,0.12072750648909575,0.0,2.1658151275207174,26.7
2020-04-02,37710.0,23941,23584.0,4456.0,0.0025107821283194345,0.0,0.012156768612716836,18.89
2020-04-03,54187.0,23992,23634.0,4951.0,0.02971808169827968,0.0,0.45165483775343523,20.95
2020-04-04,77909.0,23997,23682.0,5322.0,0.0498389373484383,0.0,0.7636782170725352,22.47
2020-04-05,34534.0,23973,23740.0,5225.0,0.05275604765916488,0.0,0.7208854718190473,22.01
2020-04-06,40363.0,24014,23756.0,4146.0,-0.027989921343179472,0.0,-0.731452444328069,17.45
2020-04-07,42620.0,24053,23820.0,6339.0,0.14371476550317858,0.0,2.3452949110967536,26.61
2020-04-08,51082.0,24120,23811.0,6574.0,0.1728192852043175,0.0,2.955327568231301,27.61
2020-04-09,49390.0,24177,23813.0,3214.0,-0.058224499223113235,0.0,-1.0016966519363388,13.5
2020-04-10,40531.0,24190,23853.0,3099.0,-0.08575441244287887,0.0,-1.4216997653895753,12.99
2020-04-11,157451.0,24218,23897.0,2764.0,-0.11267104657488376,0.0,-1.8903819246833595,11.57
2020-04-12,30223.0,24177,23972.0,2979.0,-0.11653774641844057,0.0,-1.919755316401793,12.43
2020-04-13,31539.0,24239,24041.0,3419.0,-0.08518186193823625,0.0,-1.379333962468808,14.22
2020-04-14,28206.0,24271,24081.0,1519.0,-0.4125303291866131,0.0,-7.079619901188615,6.31
2020-04-15,32327.0,24277,24108.0,1498.0,-0.39187939984356013,0.0,-6.737140779832895,6.21
2020-04-16,33309.0,24308,24100.0,4338.0,-0.006553052756372257,0.0,-0.1447846230613036,18.0
2020-04-17,31518.0,24347,24149.0,4370.0,0.0034340374934188345,0.0,-0.04052557614007705,18.1
2020-04-18,30979.0,24356,24177.0,4513.0,0.0028894049243968533,0.0,0.017484143813811,18.67
2020-04-19,28589.0,24345,24170.0,5066.0,0.020846385720196252,0.0,0.39728386963626283,20.96
2020-04-20,35557.0,24447,24187.0,5101.0,0.031593122633764285,0.0,0.555427737832941,21.09
2020-04-21,29927.0,24468,24225.0,5532.0,0.05493734335839587,0.0,0.9928843276002618,22.84
2020-04-22,36768.0,24485,24227.0,6064.0,0.10456161661428515,0.0,1.9455167336062875,25.03
2020-04-23,42974.0,24597,24222.0,4757.0,0.03094884225674421,0.0,0.6888778160705888,19.64
2020-04-24,40293.0,24618,24329.0,3810.0,-0.02668185528146891,0.0,-0.350637376108736,15.66
2020-04-25,49803.0,24625,24359.0,4308.0,-0.008201720689918066,0.0,-0.08181284386785032,17.69
2020-04-26,57532.0,24616,24377.0,4010.0,-0.04296790299990036,0.0,-0.6978671493211873,16.45
2020-04-27,27037.0,24648,24494.0,3824.0,-0.06083997247139231,0.0,-1.0010098896325148,15.61
2020-04-28,34678.0,24706,24530.0,2976.0,-0.10761749461301043,0.0,-1.8612755207068477,12.13
2020-04-29,35138.0,24744,24536.0,2301.0,-0.1776631422050407,0.0,-3.1507553601703737,9.38
2020-04-30,36666.0,24822,24541.0,2963.0,-0.11173138828898552,0.0,-2.013827820010987,12.07
2020-05-01,31104.0,24857,24563.0,3670.0,-0.04314270592819634,0.0,-0.7272634982194144,14.94
2020-05-02,26928.0,24867,24618.0,4630.0,-0.047935308659169416,0.0,-0.7722718561943965,18.81
2020-05-03,24307.0,24861,24645.0,5790.0,-0.020146074254412522,0.0,-0.3328571473649993,23.49
2020-05-04,27289.0,24941,24709.0,6745.0,0.014595607152975032,0.0,0.26554109891990957,27.3
2020-05-05,24971.0,24943,24730.0,7740.0,0.05536652995205305,0.0,0.9860955040403822,31.3
2020-05-06,33009.0,25017,24708.0,6648.0,0.02886283216540624,0.0,0.5106549098420919,26.91
2020-05-07,36579.0,25078,24708.0,6032.0,0.014642452415643431,0.0,0.2027574624273693,24.41
2020-05-08,41755.0,25095,24762.0,7397.0,0.04558251699031912,0.0,0.6898166106469339,29.87
2020-05-09,41656.0,25092,24745.0,7286.0,0.038114482002136,0.0,0.5863704206669671,29.44
2020-05-10,25191.0,25061,24787.0,6949.0,0.02278556155588474,0.0,0.39451353912409165,28.03
2020-05-11,36663.0,25130,24833.0,6586.0,0.006814089546743649,0.0,0.10083267312726171,26.52
2020-05-12,36606.0,25140,24826.0,6205.0,-0.01605747430689024,0.0,-0.21053674313871057,24.99
2020-05-13,39966.0,25151,24803.0,6403.0,0.008818057723432035,0.0,0.15051328792423205,25.82
2020-05-14,44109.0,25162,24791.0,6657.0,0.03099627168845844,0.0,0.4544220882805018,26.85
2020-05-15,41171.0,25149,24840.0,7070.0,0.04197147458017021,0.0,0.6810876460032738,28.46
2020-05-16,40292.0,25110,24847.0,7595.0,0.0684934657245195,0.0,1.1160317222050844,30.57
2020-05-17,33325.0,25069,24842.0,6617.0,0.038859880156877136,0.0,0.6411590055521933,26.64
2020-05-18,43707.0,25130,24870.0,7341.0,0.06123269573209266,0.0,1.140426190783185,29.52
2020-05-19,48548.0,25166,24826.0,8907.0,0.11599302574489906,0.0,2.09041624424899,35.88
2020-05-20,57033.0,25189,24771.0,8132.0,0.06805192708062972,0.0,1.3093024544321217,32.83
2020-05-21,46657.0,25158,24744.0,7244.0,0.0275362569858206,0.0,0.6684932444000433,29.28
2020-05-22,65547.0,25156,24794.0,7412.0,0.027333801956694614,0.0,0.5721801374067416,29.89
2020-05-23,60917.0,25100,24805.0,7422.0,0.01952083393325081,0.0,0.42719006186871167,29.92
2020-05-24,40473.0,25037,24785.0,8108.0,0.0351595146834203,0.0,0.7180754353318182,32.71
2020-05-25,50021.0,25045,24725.0,7285.0,0.00017044633829262274,0.0,0.044329728193229445,29.46
2020-05-26,54967.0,25038,24673.0,6228.0,-0.042296090000058004,0.0,-0.7088873898403609,25.24
2020-05-27,60601.0,25027,24592.0,5242.0,-0.049365647364996726,0.0,-0.9490692018887859,21.32
2020-05-28,58991.0,25020,24577.0,4049.0,-0.06977778294456422,0.0,-1.3172904073299647,16.47
2020-05-29,57753.0,24973,24587.0,4772.0,-0.07489439831734482,0.0,-1.256827046648121,19.41
2020-05-30,58902.0,24916,24545.0,5146.0,-0.07543287838663654,0.0,-1.2237917008739985,20.97
2020-05-31,30783.0,24830,24515.0,5618.0,-0.06715422044812207,0.0,-1.103300246602142,22.92
2020-06-01,41592.0,24876,24496.0,5528.0,-0.07937155920500126,0.0,-1.2915161893846099,22.57
2020-06-02,43259.0,24859,24448.0,5626.0,-0.08437733732236351,0.0,-1.3328117880845027,23.01
2020-06-03,51494.0,24828,24364.0,6530.0,-0.02849637638670635,0.0,-0.28357774958102056,26.8
2020-06-04,49008.0,24772,24322.0,7079.0,-0.0060380372854676925,0.0,0.0678993134440095,29.11
2020-06-05,42930.0,24700,24316.0,6380.0,-0.03458040561182534,0.0,-0.5547710136024929,26.24
2020-06-06,46881.0,24645,24266.0,5974.0,-0.05223946497745234,0.0,-0.8254274876129394,24.62
2020-06-07,35539.0,24551,24215.0,5834.0,-0.05703961535057982,0.0,-0.8781925218153716,24.09
2020-06-08,36992.0,24549,24114.0,6294.0,-0.028101636275311356,0.0,-0.46751473980779057,26.1
2020-06-09,38194.0,24526,24015.0,6347.0,-0.016067338865589954,0.0,-0.4110422128408282,26.43
2020-06-10,41198.0,24481,23897.0,5722.0,-0.02788156313703454,0.0,-0.6366418595286605,23.94
2020-06-11,42698.0,24423,23844.0,5654.0,-0.014052651760251137,0.0,-0.3382252553692665,23.71
2020-06-12,42460.0,24350,23832.0,7010.0,0.03049321440560104,0.0,0.48408557769530247,29.41
2020-06-13,44632.0,24258,23792.0,9818.0,0.22150903064655605,0.0,4.365564725847651,41.27
2020-06-14,31019.0,24121,23699.0,10247.0,0.3090455896270486,0.0,6.150794323465942,43.24
2020-06-15,39273.0,24110,23596.0,9563.0,0.2075654469280515,0.0,3.9877159233978743,40.53
2020-06-16,48209.0,24083,23504.0,8947.0,0.15190423514538634,0.0,2.9392755065339458,38.07
2020-06-17,107768.0,24057,23388.0,7861.0,0.122611717852867,0.0,2.4385029209716444,33.61
2020-06-18,82106.0,23959,23341.0,8093.0,0.1569769932736386,0.0,2.919874150908265,34.67
2020-06-19,74964.0,23875,23322.0,8353.0,0.16242481041812148,0.0,2.851062975689524,35.82
2020-06-20,65391.0,23759,23248.0,6730.0,0.018837257890079596,0.0,-0.2490991515477634,28.95
2020-06-21,54720.0,23624,23200.0,6184.0,-0.05039100985221638,0.0,-1.7270209274842179,26.66
2020-06-22,73142.0,23641,23102.0,6045.0,-0.012958061763360113,0.0,-0.6975394485619782,26.17
2020-06-23,74637.0,23614,23018.0,6465.0,-0.001442970097935768,0.0,-0.22610526561522598,28.09
2020-06-24,95818.0,23548,22867.0,6957.0,0.018579487595974296,0.0,0.3291249002001354,30.42
2020-06-25,85942.0,23508,22788.0,5877.0,-0.06842573785701737,0.0,-1.0638966811988828,25.79
2020-06-26,75053.0,23421,22787.0,5298.0,-0.1348419211455155,0.0,-2.1387988180991218,23.25
2020-06-27,71942.0,23313,22704.0,5061.0,-0.18495482230947358,0.0,-2.9220797106577745,22.29
2020-06-28,61193.0,23148,22613.0,4867.0,-0.2359136021631052,0.0,-3.73023858444403,21.52
2020-06-29,51402.0,23166,22587.0,5086.0,-0.1938188211929746,0.0,-2.9376793646700707,22.52
2020-06-30,59170.0,23116,22482.0,4758.0,-0.17991853800500776,0.0,-2.8226842215312136,21.16
2020-07-01,57285.0,23010,22397.0,3976.0,-0.1775269647082841,0.0,-3.0563336879367515,17.75
2020-07-02,53988.0,22919,22348.0,4082.0,-0.12767841161880905,0.0,-2.2173278286869227,18.27
2020-07-03,49353.0,22858,22367.0,4708.0,-0.0965325192087833,0.0,-1.5598633329641618,21.05
2020-07-04,44500.0,22746,22292.0,4850.0,-0.0882155033195761,0.0,-1.4429105741428536,21.76
2020-07-05,36859.0,22643,22206.0,4852.0,-0.07893941148466915,0.0,-1.3160261261255244,21.85
2020-07-06,39418.0,22635,22126.0,4777.0,-0.0712219625263104,0.0,-1.232334376980171,21.59
2020-07-07,43451.0,22575,22040.0,5036.0,-0.048969406274306494,0.0,-0.9410747761182283,22.85
2020-07-08,47857.0,22508,21944.0,4710.0,-0.05275115879381281,0.0,-0.9774325166100394,21.46
2020-07-09,41279.0,22450,21915.0,5069.0,-0.03415468856947307,0.0,-0.665533288578775,23.13
2020-07-10,42050.0,22362,21878.0,5453.0,-0.02869484021783141,0.0,-0.5642128607300944,24.92
2020-07-11,38530.0,22265,21816.0,5806.0,-0.026039211063963563,0.0,-0.5810523816280128,26.61
2020-07-12,28404.0,22154,21726.0,6345.0,0.0008843913152115323,0.0,-0.21630795309082784,29.2
2020-07-13,39343.0,22166,21670.0,5940.0,-0.005313468257630685,0.0,-0.3132257313632115,27.41
2020-07-14,36977.0,22119,21589.0,5447.0,-0.02003004175406789,0.0,-0.5674611526934059,25.23
2020-07-15,49405.0,22067,21533.0,5010.0,-0.01937225919021304,0.0,-0.5485111839977388,23.27
2020-07-16,43469.0,21975,21501.0,5155.0,-0.014899639219438269,0.0,-0.3728337472032617,23.98
2020-07-17,40837.0,21906,21462.0,5977.0,-0.000455955376279669,0.0,-0.0593454012048171,27.85
2020-07-18,35952.0,21824,21372.0,5729.0,-0.01857904868853776,0.0,-0.30983038747140984,26.81
2020-07-19,27395.0,21751,21289.0,5454.0,-0.03554484878173176,0.0,-0.5421514376848545,25.62
2020-07-20,38825.0,21800,21192.0,6026.0,-0.005278272124251749,0.0,0.00041206827358481303,28.44
2020-07-21,40879.0,21780,21084.0,6533.0,0.009126758273030328,0.0,0.3105207315407147,30.99
2020-07-22,44162.0,21677,20926.0,6310.0,0.013199574009093313,0.0,0.37838202027121287,30.15
2020-07-23,42900.0,21589,20843.0,5887.0,0.00015078717760673706,0.0,0.09855376887412018,28.24
2020-07-24,44260.0,21485,20808.0,5982.0,-0.001579062997748123,0.0,-0.0395510623238591,28.75
2020-07-25,38972.0,21360,20739.0,6176.0,0.006488809902667861,0.0,0.11928946387732714,29.78
2020-07-26,31931.0,21182,20635.0,6357.0,0.009951884800443095,0.0,0.24856269461687913,30.81
2020-07-27,38251.0,21187,20515.0,5475.0,-0.018519550154938866,0.0,-0.31921473829788705,26.69
2020-07-28,44610.0,21086,20413.0,5000.0,-0.03267525596433655,0.0,-0.6181333650933762,24.49
2020-07-29,45724.0,20964,20294.0,5083.0,0.007507496937870466,0.0,0.08794107034983549,25.05
2020-07-30,48998.0,20882,20246.0,5420.0,0.019993367296538285,0.0,0.2868184734372994,26.77
2020-07-31,36995.0,20764,20222.0,6104.0,0.031726408296480435,0.0,0.4105254943466649,30.18
2020-08-01,39898.0,20658,20047.0,5860.0,0.03005437222527056,0.0,0.2134997953930185,29.23
2020-08-02,36841.0,20531,19910.0,5542.0,0.009090909090909132,0.0,-0.22827119786969122,27.84
2020-08-03,43384.0,20557,19778.0,5621.0,0.008689308466839058,0.0,-0.11367457159416317,28.42
2020-08-04,52226.0,20482,19600.0,4917.0,-0.021585276967930077,0.0,-0.6359223048604222,25.09
2020-08-05,50747.0,20304,19472.0,3634.0,-0.07903656532456822,0.0,-1.632436666126231,18.66
2020-08-06,49930.0,20189,19412.0,3493.0,-0.08221718524623874,0.0,-1.5686832988309134,17.99
2020-08-07,41144.0,20038,19394.0,3992.0,-0.08350520779622503,0.0,-1.453259972332825,20.58
2020-08-08,32015.0,19855,19266.0,5582.0,-0.006206344263024418,0.0,0.02312621387867952,28.97
2020-08-09,25562.0,19719,19081.0,5459.0,-0.01191911175664649,0.0,-0.024567530138183486,28.61
2020-08-10,34999.0,19727,18943.0,4121.0,-0.09006342335276463,0.0,-1.390626355704473,21.75
2020-08-11,40536.0,19663,18813.0,4603.0,-0.05632123683471164,0.0,-0.7770428610621645,24.47
2020-08-12,67053.0,19529,18683.0,4338.0,-0.04444070621879326,0.0,-0.6080927090859867,23.22
2020-08-13,37279.0,19360,18626.0,4435.0,-0.04820834164225125,0.0,-0.7030645275427044,23.81
2020-08-14,33314.0,19204,18579.0,4618.0,-0.060829046619455276,0.0,-0.9271713467257259,24.86
2020-08-15,27674.0,19067,18466.0,3764.0,-0.16581826058702476,0.0,-2.7581177779775454,20.38
2020-08-16,21040.0,18920,18318.0,3950.0,-0.14373060065821275,0.0,-2.472674473355523,21.56
2020-08-17,30543.0,18935,18144.0,4827.0,-0.02727780927185689,0.0,-0.5383045981567743,26.6
2020-08-18,32810.0,18863,17991.0,5106.0,-0.0013300300944122856,0.0,-0.1760366247218366,28.38
2020-08-19,35211.0,18761,17834.0,5951.0,0.0404123744372708,0.0,0.4706940990952056,33.37
2020-08-20,35697.0,18611,17607.0,5591.0,0.03434916307637385,0.0,0.43194961115067504,31.75
2020-08-21,31692.0,18430,17514.0,4963.0,0.021603125662735142,0.0,0.14489173122216878,28.34
2020-08-22,32626.0,18273,17391.0,4948.0,0.029884094400223386,0.0,0.24762632464313497,28.45
2020-08-23,30741.0,18102,17277.0,5146.0,0.027518004944641513,0.0,0.3738278425366627,29.79
2020-08-24,34790.0,17908,17089.0,5235.0,0.02346538709111123,0.0,0.32741121336220463,30.63
2020-08-25,38192.0,17733,16868.0,5026.0,0.025669907517192336,0.0,0.3356151484202362,29.8
2020-08-26,40979.0,17560,16681.0,4749.0,0.013856654705524727,0.0,0.25367651621146564,28.47
2020-08-27,39871.0,17399,16534.0,4391.0,-0.011400749969759247,0.0,-0.1246388832689044,26.56
2020-08-28,35353.0,17177,16392.0,4346.0,-0.032171616816565655,0.0,-0.4916693781779145,26.51
2020-08-29,36474.0,16928,16174.0,3843.0,-0.07982387959511712,0.0,-1.0965628581750717,23.76
2020-08-30,31321.0,16726,15975.0,3784.0,-0.08142633579253282,0.0,-1.1559336956620592,23.69
2020-08-31,32543.0,16573,15729.0,4176.0,-0.04124774075184154,0.0,-0.5922170749170016,26.55
2020-09-01,32691.0,16392,15478.0,4465.0,-0.024264855186162837,0.0,-0.2893340150384642,28.85
2020-09-02,28069.0,16174,15156.0,4301.0,-0.02853655318025862,0.0,-0.3489073343530863,28.38
2020-09-03,34139.0,15975,14928.0,3821.0,-0.03897278364722101,0.0,-0.5842059182415502,25.6
2020-09-04,31497.0,15729,14691.0,3520.0,-0.044716395849742956,0.0,-0.7752730866313878,23.96
2020-09-05,34598.0,15478,14444.0,3890.0,-0.013267990663448968,0.0,-0.3503258741825915,26.93
2020-09-06,26853.0,15156,14105.0,4177.0,-0.011343495214462951,0.0,-0.2686708973956433,29.61
2020-09-07,28508.0,14928,13737.0,3737.0,-0.04904377125386073,0.0,-0.8004427824968302,27.2
2020-09-08,27037.0,14691,13390.0,3542.0,-0.053664781820121764,0.0,-0.882540295707158,26.45
2020-09-09,30501.0,14444,12973.0,3822.0,-0.025123608373434872,0.0,-0.5220453696536653,29.46
2020-09-10,28947.0,14105,12481.0,3569.0,-0.04063319102178156,0.0,-0.7134269336392234,28.6
2020-09-11,26562.0,13737,12087.0,3132.0,-0.09960524294105844,0.0,-1.2764721778841155,25.91
2020-09-12,28580.0,13390,11643.0,2783.0,-0.12574692335063337,0.0,-1.5826600035216967,23.9
2020-09-13,27513.0,12973,11192.0,3001.0,-0.09037067292964378,0.0,-1.2261131301643955,26.81
2020-09-14,20185.0,12481,10496.0,3613.0,-0.023621243466898978,0.0,-0.33422570974396326,34.42
2020-09-15,17820.0,12087,9564.0,3634.0,-0.030434068232060702,0.0,-0.33071534522665336,38.0
2020-09-16,18319.0,11643,8242.0,2711.0,-0.08420286338267406,0.0,-0.9603291749604388,32.89
2020-09-17,25808.0,11192,7037.0,2653.0,-0.04941229013987292,0.0,-0.2657339675665024,37.7
2020-09-18,25176.0,10496,5276.0,3116.0,0.08835156503844961,0.07142857142857142,1.7622452307252285,59.06
2020-09-19,24605.0,9564,0.0,0.0,,,,
2020-09-20,19870.0,8242,0.0,0.0,,,,
2020-09-21,20043.0,7037,0.0,0.0,,,,
2020-09-22,20706.0,5276,0.0,0.0,,,,
